
"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip",":@computed_region_awaf_s7ux",":@computed_region_6mkv_f3dw",":@computed_region_vrxf_vc4k",":@computed_region_bdys_3d7i",":@computed_region_43wa_7qmu",":@computed_region_rpca_8um6",":@computed_region_d9mm_jgwp",":@computed_region_d3ds_rm58"
"11845328","JC453936","2019-09-30T07:30:00.000","0000X S MAYFIELD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","1513","015","29","25","14","1137282","1899312","2019","2019-10-07T16:12:43.000","41.879860127","-87.771384873","POINT (-87.771384873 41.879860127)","","","","","52","22216","26","67","7","32","25","99"
"11845260","JC453812","2019-09-30T07:26:00.000","016XX N MONITOR AVE","0810","THEFT","OVER $500","APARTMENT","false","true","2531","025","29","25","06","1137185","1910242","2019","2019-10-07T16:12:43.000","41.909855173","-87.771478233","POINT (-87.771478233 41.909855173)","","","","","52","22615","26","597","7","2","6","154"
"11845231","JC453807","2019-09-30T07:20:00.000","089XX S LOWE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2223","022","21","71","08B","1173536","1845684","2019","2019-10-07T16:12:43.000","41.731971004","-87.639853995","POINT (-87.639853995 41.731971004)","","","","","18","21554","70","608","13","59","9","243"
"11846029","JC454714","2019-09-30T07:20:00.000","016XX W SUPERIOR ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1215","012","1","24","06","1165252","1905079","2019","2019-10-07T16:12:43.000","41.895136747","-87.668518399","POINT (-87.668518399 41.895136747)","","","","","24","21560","25","520","41","4","15","78"
"11845335","JC453806","2019-09-30T07:17:00.000","0000X W 111TH ST","0810","THEFT","OVER $500","SIDEWALK","false","true","0522","005","34","49","06","1177873","1831361","2019","2019-10-07T16:12:43.000","41.692569761","-87.624397882","POINT (-87.624397882 41.692569761)","","","","","45","21861","45","524","22","19","10","260"
"11845312","JC453839","2019-09-30T07:16:00.000","022XX S WENTWORTH AVE","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false","0914","009","25","34","03","1175327","1889347","2019","2019-10-07T16:12:43.000","41.851746966","-87.631987943","POINT (-87.631987943 41.851746966)","","","","","8","21194","35","3","26","40","23","157"
"11845236","JC453795","2019-09-30T07:05:00.000","073XX S UNIVERSITY AVE","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","RESIDENCE","false","true","0324","003","5","69","04B","1185152","1856600","2019","2019-10-07T16:12:43.000","41.761660926","-87.596957994","POINT (-87.596957994 41.761660926)","","","","","32","21546","67","121","33","61","18","217"
"11845310","JC453824","2019-09-30T07:05:00.000","013XX W RANDOLPH ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false","1224","012","27","28","11","1167730","1901073","2019","2019-10-07T16:12:43.000","41.884090949","-87.659532917","POINT (-87.659532917 41.884090949)","","","","","41","14917","29","63","46","44","15","92"
"11845248","JC453786","2019-09-30T07:00:00.000","001XX N MICHIGAN AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0114","001","42","32","08B","1177275","1901425","2019","2019-10-07T16:12:43.000","41.884845855","-87.624472307","POINT (-87.624472307 41.884845855)","","","","","22","14309","38","580","36","42","22","87"
"11846352","JC455124","2019-09-30T07:00:00.000","049XX W HURON ST","0820","THEFT","$500 AND UNDER","RESIDENCE","true","false","1531","011","37","25","06","1151789","1905091","2019","2019-10-07T16:12:43.000","41.895445293","-87.717964416","POINT (-87.717964416 41.895445293)","","","","","41","21572","24","456","46","30","16","66"
"11846001","JC454702","2019-09-30T07:00:00.000","023XX W TAYLOR ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1225","012","28","28","07","1160744","1895515","2019","2019-10-07T16:12:43.000","41.86898694","-87.685340337","POINT (-87.685340337 41.86898694)","","","","","8","21184","29","757","23","28","15","139"
"11845728","JC454302","2019-09-30T07:00:00.000","030XX W LAWRENCE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1713","017","33","14","07","1155068","1931731","2019","2019-10-07T16:12:43.000","41.968482309","-87.705204557","POINT (-87.705204557 41.968482309)","","","","","2","21849","14","749","20","20","1","1"
"11849111","JC458507","2019-09-30T07:00:00.000","053XX N SHERIDAN RD","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","NURSING HOME/RETIREMENT HOME","false","false","2023","020","48","77","26","1168675","1935712","2019","2019-10-07T16:12:43.000","41.97912164","-87.655056515","POINT (-87.655056515 41.97912164)","","","","","40","22616","76","160","16","15","2","47"
"11846940","JC455892","2019-09-30T07:00:00.000","036XX S WELLS ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0915","009","11","34","14","1175216","1880819","2019","2019-10-07T16:12:43.000","41.828347945","-87.632650679","POINT (-87.632650679 41.828347945)","","","","","12","14924","35","296","9","37","23","170"
"11845274","JC453788","2019-09-30T07:00:00.000","083XX S INDIANA AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0632","006","6","44","08A","1179045","1849740","2019","2019-10-07T16:12:43.000","41.742977584","-87.61954915","POINT (-87.61954915 41.742977584)","","","","","31","21546","40","406","32","61","20","241"
"11846553","JC455373","2019-09-30T07:00:00.000","009XX E 81ST ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0631","006","8","44","05","1183854","1851488","2019","2019-10-07T16:12:43.000","41.74766347","-87.601874532","POINT (-87.601874532 41.74766347)","","","","","9","21546","40","247","35","61","20","235"
"11850631","JC459906","2019-09-30T06:50:00.000","0000X S THROOP ST","0810","THEFT","OVER $500","RESIDENCE-GARAGE","false","false","1224","012","25","28","06",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11846738","JC455551","2019-09-30T06:50:00.000","0000X S THROOP ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE PORCH/HALLWAY","false","false","1224","012","25","28","26","1167734","1899922","2019","2019-10-07T16:12:43.000","41.880932433","-87.659551412","POINT (-87.659551412 41.880932433)","","","","","41","14917","29","91","46","44","15","92"
"11845853","JC454682","2019-09-30T06:35:00.000","001XX W JACKSON BLVD","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","COMMERCIAL / BUSINESS OFFICE","false","false","0122","001","42","32","26","1174916","1898956","2019","2019-10-07T16:12:43.000","41.878123916","-87.633208786","POINT (-87.633208786 41.878123916)","","","","","48","14912","38","92","36","29","22","79"
"11845456","JC453775","2019-09-30T06:32:00.000","028XX E 95TH ST","033A","ROBBERY","ATTEMPT: ARMED-HANDGUN","CONVENIENCE STORE","false","false","0431","004","10","51","03","1196846","1842514","2019","2019-10-07T16:12:43.000","41.722725152","-87.554566354","POINT (-87.554566354 41.722725152)","","","","","47","21202","44","493","47","25","19","238"
"11845390","JC453985","2019-09-30T06:30:00.000","083XX S MARYLAND AVE","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK","false","false","0632","006","8","44","03","1183340","1849976","2019","2019-10-07T16:12:43.000","41.743526354","-87.603804936","POINT (-87.603804936 41.743526354)","","","","","9","21546","40","141","35","61","20","241"
"11845688","JC454050","2019-09-30T06:30:00.000","021XX S JEFFERSON ST","0610","BURGLARY","FORCIBLE ENTRY","CONSTRUCTION SITE","false","false","1235","012","25","31","05","1172664","1890092","2019","2019-10-07T16:12:43.000","41.853850573","-87.641739732","POINT (-87.641739732 41.853850573)","","","","","8","21194","33","249","26","40","15","158"
"11845305","JC453965","2019-09-30T06:30:00.000","015XX N HAMLIN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","2535","025","26","23","14","1150758","1909937","2019","2019-10-07T16:12:43.000","41.908763424","-87.721624147","POINT (-87.721624147 41.908763424)","","","","","10","4299","24","454","49","5","6","193"
"11846600","JC454041","2019-09-30T06:30:00.000","042XX N HAZEL ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENTIAL YARD (FRONT/BACK)","false","false","1915","019","46","3","14","1169501","1928923","2019","2019-10-07T16:12:43.000","41.960474443","-87.652217355","POINT (-87.652217355 41.960474443)","","","","","37","21186","31","577","39","53","5","5"
"11845245","JC453777","2019-09-30T06:17:00.000","013XX S CANAL ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0124","001","11","28","06","1173336","1893976","2019","2019-10-07T16:12:43.000","41.864493678","-87.639158","POINT (-87.639158 41.864493678)","","","","","48","14917","29","97","48","44","22","147"
"11847205","JC455360","2019-09-30T06:15:00.000","009XX W OAKDALE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1933","019","44","6","06","1169529","1919783","2019","2019-10-07T16:12:43.000","41.935393316","-87.652381385","POINT (-87.652381385 41.935393316)","","","","","38","4449","57","681","25","22","5","31"
"11845281","JC453836","2019-09-30T06:15:00.000","050XX W MADISON ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","OTHER","false","false","1533","015","28","25","11","1142721","1899552","2019","2019-10-07T16:12:43.000","41.880419254","-87.751407336","POINT (-87.751407336 41.880419254)","","","","","11","22216","26","696","23","32","25","137"
"11845350","JC453926","2019-09-30T06:09:00.000","116XX S VINCENNES AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false","2212","022","34","75","11","1165725","1827590","2019","2019-10-07T16:12:43.000","41.682487243","-87.66898033","POINT (-87.66898033 41.682487243)","","","","","45","22212","74","378","22","13","9","263"
"11846935","JC655830","2019-09-30T06:00:00.000","094XX S PERRY AVE","0890","THEFT","FROM BUILDING","SCHOOL, PRIVATE, BUILDING","false","false","0634","006","21","49","06","1177270","1842448","2019","2019-10-07T16:12:43.000","41.723007629","-87.626272263","POINT (-87.626272263 41.723007629)","","","","","18","21554","45","187","13","59","20","242"
"11845259","JC453769","2019-09-30T05:51:00.000","016XX E 69TH ST","4230","KIDNAPPING","UNLAWFUL RESTRAINT","SIDEWALK","false","true","0332","003","5","43","26","1188505","1859564","2019","2019-10-07T16:12:43.000","41.769714975","-87.584574527","POINT (-87.584574527 41.769714975)","","","","","32","22538","39","381","33","24","18","212"
"11845258","JC453765","2019-09-30T05:50:00.000","056XX S LOWE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0711","007","20","68","08B","1172928","1867409","2019","2019-10-07T16:12:43.000","41.79160048","-87.641441198","POINT (-87.641441198 41.79160048)","","","","","12","21559","66","113","4","11","17","135"
"11845845","JC454511","2019-09-30T05:50:00.000","025XX W CERMAK RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false","1023","010","28","31","07","1159824","1889315","2019","2019-10-07T16:12:43.000","41.85199252","-87.688888738","POINT (-87.688888738 41.85199252)","","","","","11","14920","32","263","23","43","21","159"
"11846049","JC454602","2019-09-30T05:35:00.000","038XX N SPRINGFIELD AVE","0880","THEFT","PURSE-SNATCHING","CTA BUS STOP","false","false","1732","017","45","16","06",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11845361","JC453923","2019-09-30T05:20:00.000","034XX S ARCHER AVE","0810","THEFT","OVER $500","STREET","false","false","0912","009","12","59","06","1163417","1881857","2019","2019-10-07T16:12:43.000","41.831452247","-87.675910981","POINT (-87.675910981 41.831452247)","","","","","26","14920","56","2","1","43","23","165"
"11845224","JC453756","2019-09-30T05:19:00.000","0000X E 103RD ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false","0511","005","9","49","04B","1178230","1836685","2019","2019-10-07T16:12:43.000","41.707171497","-87.622930071","POINT (-87.622930071 41.707171497)","","","","","30","21861","45","236","43","19","10","256"
"11845391","JC453948","2019-09-30T05:15:00.000","020XX S MORGAN ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","false","1235","012","25","31","26","1170010","1890399","2019","2019-10-07T16:12:43.000","41.854751251","-87.651471903","POINT (-87.651471903 41.854751251)","","","","","8","14920","33","250","26","43","15","158"
"11846834","JC455646","2019-09-30T05:15:00.000","012XX W SHERWIN AVE","5001","OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY","PARKING LOT/GARAGE(NON.RESID.)","false","false","2423","024","49","1","26","1166287","1948783","2019","2019-10-07T16:12:43.000","42.015040302","-87.663462452","POINT (-87.663462452 42.015040302)","","","","","3","21853","10","357","5","9","11","37"
"11847206","JC455505","2019-09-30T05:00:00.000","025XX N BURLING ST","0810","THEFT","OVER $500","STREET","false","false","1935","019","43","7","06","1170843","1917136","2019","2019-10-07T16:12:43.000","41.92810109","-87.647630203","POINT (-87.647630203 41.92810109)","","","","","51","21190","68","794","34","16","5","178"
"11845212","JC453761","2019-09-30T04:55:00.000","064XX S MARSHFIELD AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0725","007","15","67","08A","1166432","1861975","2019","2019-10-07T16:12:43.000","41.776829898","-87.665415563","POINT (-87.665415563 41.776829898)","","","","","44","22257","65","280","3","23","17","204"
"11845776","JC454584","2019-09-30T04:45:00.000","093XX S BALTIMORE AVE","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0424","004","10","46","06","1198519","1843733","2019","2019-10-07T16:12:43.000","41.726028494","-87.548397775","POINT (-87.548397775 41.726028494)","","","","","47","21202","42","510","47","25","19","239"
"11845211","JC453757","2019-09-30T04:39:00.000","020XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1431","014","1","22","06","1159682","1913243","2019","2019-10-07T16:12:43.000","41.917656022","-87.688750258","POINT (-87.688750258 41.917656022)","","","","","24","22535","23","294","41","1","7","184"
"11845269","JC453749","2019-09-30T04:35:00.000","090XX S COTTAGE GROVE AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0633","006","8","44","06","1183142","1845289","2019","2019-10-07T16:12:43.000","41.730669305","-87.604675814","POINT (-87.604675814 41.730669305)","","","","","9","21546","40","429","35","61","20","248"
"11845168","JC453746","2019-09-30T04:15:00.000","015XX S SPRINGFIELD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1014","010","24","29","14","1150630","1892221","2019","2019-10-07T16:12:43.000","41.860151322","-87.722557556","POINT (-87.722557556 41.860151322)","","","","","36","21569","30","33","14","57","21","156"
"11845160","JC453747","2019-09-30T04:15:00.000","057XX S ABERDEEN ST","1310","CRIMINAL DAMAGE","TO PROPERTY","CONSTRUCTION SITE","false","false","0712","007","16","68","14","1169965","1866651","2019","2019-10-07T16:12:43.000","41.789585364","-87.652327945","POINT (-87.652327945 41.789585364)","","","","","19","21559","66","409","2","11","17","261"
"11845171","JC453745","2019-09-30T04:13:00.000","131XX S FORRESTVILLE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0533","005","9","54","14","1182312","1818347","2019","2019-10-07T16:12:43.000","41.656756064","-87.608546838","POINT (-87.608546838 41.656756064)","","","","","30","4460","51","9","43","47","10","221"
"11845710","JC453753","2019-09-30T04:10:00.000","048XX W CORTEZ ST","0265","CRIM SEXUAL ASSAULT","AGGRAVATED: OTHER","RESIDENCE","false","true","1531","015","37","25","02","1143935","1906545","2019","2019-10-07T16:12:43.000","41.89958619","-87.746774067","POINT (-87.746774067 41.89958619)","","","","","4","4299","26","578","45","5","25","69"
"11845713","JC453864","2019-09-30T04:10:00.000","048XX W CORTEZ ST","1020","ARSON","BY FIRE","APARTMENT","false","false","1531","015","37","25","09","1143935","1906545","2019","2019-10-07T16:12:43.000","41.89958619","-87.746774067","POINT (-87.746774067 41.89958619)","","","","","4","4299","26","578","45","5","25","69"
"11845302","JC453865","2019-09-30T04:04:00.000","0000X E JACKSON BLVD","1310","CRIMINAL DAMAGE","TO PROPERTY","COLLEGE/UNIVERSITY GROUNDS","false","false","0113","001","4","32","14","1176528","1899005","2019","2019-10-07T16:12:43.000","41.878222138","-87.627288482","POINT (-87.627288482 41.878222138)","","","","","22","14912","38","367","36","29","22","126"
"11845597","JC454033","2019-09-30T04:00:00.000","023XX W DIVISION ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL","false","true","1424","014","1","24","08B","1160691","1907928","2019","2019-10-07T16:12:43.000","41.903050391","-87.685190717","POINT (-87.685190717 41.903050391)","","","","","24","21560","25","516","41","4","7","200"
"11845760","JC453977","2019-09-30T04:00:00.000","039XX S ASHLAND AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false","0924","009","12","61","04B","1166271","1878589","2019","2019-10-07T16:12:43.000","41.8224241","-87.665532606","POINT (-87.665532606 41.8224241)","","","","","29","14924","59","706","1","37","23","108"
"11845729","JC454299","2019-09-30T04:00:00.000","0000X W HUBBARD ST","0870","THEFT","POCKET-PICKING","SIDEWALK","false","false","1831","018","42","8","06","1176165","1903315","2019","2019-10-07T16:12:43.000","41.890057206","-87.628491342","POINT (-87.628491342 41.890057206)","","","","","22","4446","37","669","36","55","14","73"
"11845286","JC453820","2019-09-30T04:00:00.000","051XX S LAPORTE AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENTIAL YARD (FRONT/BACK)","false","false","0814","008","14","56","26","1144230","1870091","2019","2019-10-07T16:12:43.000","41.799545914","-87.746605352","POINT (-87.746605352 41.799545914)","","","","","35","22268","53","173","8","7","13","112"
"11845187","JC453755","2019-09-30T03:50:00.000","011XX S DELANO CT W","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0123","001","25","32","14","1175106","1895291","2019","2019-10-07T16:12:43.000","41.868062668","-87.632621013","POINT (-87.632621013 41.868062668)","","","","","48","14917","38","12","26","35","22","144"
"11845143","JC453740","2019-09-30T03:49:00.000","039XX W 47TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0821","008","14","57","14","1151007","1873181","2019","2019-10-07T16:12:43.000","41.807895698","-87.721671344","POINT (-87.721671344 41.807895698)","","","","","49","22248","54","563","8","56","13","103"
"11845155","JC453738","2019-09-30T03:34:00.000","077XX S GREEN ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0621","006","17","71","14","1171976","1853629","2019","2019-10-07T16:12:43.000","41.753807493","-87.645336203","POINT (-87.645336203 41.753807493)","","","","","17","21554","70","572","31","59","20","229"
"11845180","JC453744","2019-09-30T03:30:00.000","042XX W 26TH ST","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK","false","false","1013","010","22","30","03","1148614","1886385","2019","2019-10-07T16:12:43.000","41.844175714","-87.730108321","POINT (-87.730108321 41.844175714)","","","","","14","21569","32","194","28","57","21","161"
"11845198","JC453733","2019-09-30T03:27:00.000","003XX E 115TH ST","1020","ARSON","BY FIRE","VEHICLE NON-COMMERCIAL","false","false","0532","005","9","53","09","1180460","1828771","2019","2019-10-07T16:12:43.000","41.685403617","-87.615005567","POINT (-87.615005567 41.685403617)","","","","","30","21861","50","229","43","19","10","219"
"11845164","JC453736","2019-09-30T03:27:00.000","0000X E CHICAGO AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CONVENIENCE STORE","false","false","1833","018","42","8","03","1176739","1905742","2019","2019-10-07T16:12:43.000","41.896704058","-87.626309934","POINT (-87.626309934 41.896704058)","","","","","22","21182","37","104","36","6","14","71"
"11848181","JC457376","2019-09-30T03:27:00.000","040XX S VINCENNES AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0214","002","4","38","14","1180519","1878166","2019","2019-10-07T16:12:43.000","41.820947579","-87.613276222","POINT (-87.613276222 41.820947579)","","","","","12","4301","4","625","9","36","24","104"
"11845146","JC453734","2019-09-30T03:06:00.000","039XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1122","011","28","26","08B","1150151","1898721","2019","2019-10-07T16:12:43.000","41.877997411","-87.724146529","POINT (-87.724146529 41.877997411)","","","","","11","21572","27","736","23","30","16","82"
"11845392","JC453732","2019-09-30T03:02:00.000","020XX W DIVISION ST","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false","1424","014","1","24","08B","1162514","1907985","2019","2019-10-07T16:12:43.000","41.903168813","-87.678492886","POINT (-87.678492886 41.903168813)","","","","","24","21560","25","481","41","4","7","200"
"11845220","JC453811","2019-09-30T03:00:00.000","004XX E 91ST ST","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false","0633","006","9","44","06","1180863","1844741","2019","2019-10-07T16:12:43.000","41.729218166","-87.613041281","POINT (-87.613041281 41.729218166)","","","","","31","21546","40","430","43","61","20","248"
"11845323","JC453805","2019-09-30T03:00:00.000","035XX W BELMONT AVE","0810","THEFT","OVER $500","STREET","false","false","1412","014","35","21","06","1152021","1921047","2019","2019-10-07T16:12:43.000","41.939225405","-87.716690963","POINT (-87.716690963 41.939225405)","","","","","15","21538","22","138","12","39","1","20"
"11845150","JC453735","2019-09-30T03:00:00.000","003XX S KILBOURN AVE","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST/OBSTRUCT/DISARM OFFICER","STREET","true","false","1131","011","28","26","24","1146441","1898149","2019","2019-10-07T16:12:43.000","41.876499228","-87.737783467","POINT (-87.737783467 41.876499228)","","","","","36","21572","27","716","23","30","16","143"
"11846968","JC455440","2019-09-30T03:00:00.000","077XX S DREXEL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","0624","006","8","69","14","1183576","1853803","2019","2019-10-07T16:12:43.000","41.754022552","-87.602821174","POINT (-87.602821174 41.754022552)","","","","","9","21546","67","497","35","61","20","227"
"11847463","JC456374","2019-09-30T03:00:00.000","044XX S HOMAN AVE","0281","CRIM SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE","false","false","0821","008","14","58","02","1154435","1874903","2019","2019-10-07T16:12:43.000","41.812553463","-87.709052328","POINT (-87.709052328 41.812553463)","","","","","49","22248","55","640","8","56","13","103"
"11845705","JC454424","2019-09-30T03:00:00.000","093XX S KIMBARK AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","RESIDENCE","false","false","0413","004","8","47","04A","1186500","1843290","2019","2019-10-07T16:12:43.000","41.725105165","-87.592437513","POINT (-87.592437513 41.725105165)","","","","","9","21546","43","472","35","61","19","246"
"11845230","JC453790","2019-09-30T03:00:00.000","001XX W 107TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0513","005","34","49","14","1177389","1834006","2019","2019-10-07T16:12:43.000","41.699838941","-87.626090364","POINT (-87.626090364 41.699838941)","","","","","45","21861","45","524","22","19","10","256"
"11847863","JC456904","2019-09-30T02:54:00.000","0000X W DELAWARE PL","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE","false","false","1832","018","2","8","14","1175912","1906618","2019","2019-10-07T16:12:43.000","41.899126506","-87.62932093","POINT (-87.62932093 41.899126506)","","","","","22","14926","37","230","11","54","14","72"
"11848771","JC457698","2019-09-30T02:53:00.000","053XX S LOWE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","0935","009","3","61","08A","1172874","1869397","2019","2019-10-07T16:12:43.000","41.797056957","-87.641580547","POINT (-87.641580547 41.797056957)","","","","","12","14924","59","84","9","37","23","117"
"11845152","JC453739","2019-09-30T02:50:00.000","070XX S KIMBARK AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","0321","003","5","69","08B","1185890","1858544","2019","2019-10-07T16:12:43.000","41.766978073","-87.594191961","POINT (-87.594191961 41.766978073)","","","","","32","22260","67","121","33","60","18","206"
"11846424","JC453750","2019-09-30T02:49:00.000","020XX W DIVISION ST","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false","1424","014","1","24","08B","1162514","1907985","2019","2019-10-07T16:12:43.000","41.903168813","-87.678492886","POINT (-87.678492886 41.903168813)","","","","","24","21560","25","481","41","4","7","200"
"11845140","JC453729","2019-09-30T02:35:00.000","058XX S ABERDEEN ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true","0712","007","16","68","06","1169977","1866210","2019","2019-10-07T16:12:43.000","41.788374949","-87.652296754","POINT (-87.652296754 41.788374949)","","","","","19","21559","66","409","2","11","17","261"
"11845417","JC454001","2019-09-30T02:30:00.000","079XX S MORGAN ST","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false","0612","006","17","71","03","1171021","1852275","2019","2019-10-07T16:12:43.000","41.750112843","-87.648875415","POINT (-87.648875415 41.750112843)","","","","","17","21554","70","487","31","59","20","230"
"11845219","JC453771","2019-09-30T02:30:00.000","003XX S DEARBORN ST","0810","THEFT","OVER $500","CONVENIENCE STORE","false","false","0113","001","4","32","06","1175987","1898766","2019","2019-10-07T16:12:43.000","41.877578503","-87.629282088","POINT (-87.629282088 41.877578503)","","","","","48","14912","38","92","10","29","22","126"
"11845137","JC453727","2019-09-30T02:29:00.000","002XX W CERMAK RD","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","RESTAURANT","false","false","0914","009","25","34","11","1175096","1889744","2019","2019-10-07T16:12:43.000","41.852841538","-87.632823878","POINT (-87.632823878 41.852841538)","","","","","8","21194","35","3","26","40","23","157"
"11845147","JC453728","2019-09-30T02:25:00.000","015XX S CHRISTIANA AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESIDENCE","false","false","1021","010","24","29","04B","1154285","1892188","2019","2019-10-07T16:12:43.000","41.859988632","-87.709141806","POINT (-87.709141806 41.859988632)","","","","","36","21569","30","34","14","57","21","153"
"11845893","JC454422","2019-09-30T02:25:00.000","020XX W CULLERTON ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","true","true","1234","012","25","31","26","1163060","1890403","2019","2019-10-07T16:12:43.000","41.854910842","-87.676981217","POINT (-87.676981217 41.854910842)","","","","","8","14920","33","366","26","43","15","121"
"11845181","JC453742","2019-09-30T02:20:00.000","002XX S CICERO AVE","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","STREET","true","false","1113","011","28","25","26","1144430","1898423","2019","2019-10-07T16:12:43.000","41.877289171","-87.745160395","POINT (-87.745160395 41.877289171)","","","","","11","22216","26","69","23","32","16","90"
"11845179","JC453725","2019-09-30T02:05:00.000","012XX N KILDARE AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","APARTMENT","true","false","2534","025","37","23","04A","1147478","1908119","2019","2019-10-07T16:12:43.000","41.903838201","-87.733720095","POINT (-87.733720095 41.903838201)","","","","","4","4299","24","286","45","5","6","194"
"11847201","JC455522","2019-09-30T02:05:00.000","010XX N CENTRAL AVE","0810","THEFT","OVER $500","VEHICLE NON-COMMERCIAL","false","false","1524","015","37","25","06",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11845476","JC453917","2019-09-30T02:00:00.000","026XX S TRUMBULL AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false","1032","010","22","30","11","1153794","1886179","2019","2019-10-07T16:12:43.000","41.843509013","-87.711103975","POINT (-87.711103975 41.843509013)","","","","","14","21569","32","312","28","57","21","166"
"11845118","JC453726","2019-09-30T02:00:00.000","044XX S GREENWOOD AVE","0460","BATTERY","SIMPLE","APARTMENT","false","true","0222","002","4","39","08B","1184334","1875715","2019","2019-10-07T16:12:43.000","41.814133279","-87.599357934","POINT (-87.599357934 41.814133279)","","","","","1","4301","5","395","10","36","24","113"
